,occurrence_no,record_type,reid_no,flags,collection_no,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,lng,lat,age
12192,32045,occ,,,2370,Silesites,genus,15624.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12193,32046,occ,,,2370,Holcodiscus,genus,15004.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12194,32047,occ,,,2370,Holcodiscus,genus,15004.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12195,32048,occ,,,2370,Subpulchellia,genus,15695.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12196,32049,occ,,,2370,Anahamulina,genus,14549.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12197,32050,occ,,,2370,Hamulinites,genus,14962.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12198,32051,occ,,,2370,Crioceratites,genus,14733.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12199,32052,occ,,,2370,Crioceratites (Emericiceras) thiollierei,species,319655.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12200,32053,occ,,,2370,Dissimilites,genus,94773.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12201,32054,occ,,,2370,Hemibaculites,genus,14980.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12202,32055,occ,,,2371,Phylloceras,genus,14492.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12203,32056,occ,,,2371,Phyllopachyceras infundibulum,species,130478.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12204,32057,occ,,,2371,Barremites,genus,14606.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12205,32058,occ,,,2372,Phyllopachyceras infundibulum,species,130478.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12206,32059,occ,,,2372,Barremites,genus,14606.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12207,32060,occ,,,2372,Subpulchellia,genus,15695.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12208,32061,occ,,,2372,Hamulinites,genus,14962.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12209,32062,occ,,,2372,Crioceratites,genus,14733.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12210,32063,occ,,,2373,Phyllopachyceras infundibulum,species,130478.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12211,32064,occ,,,2373,Barremites,genus,14606.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12212,32065,occ,,,2373,Hamulinites,genus,14962.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12213,32066,occ,,,2373,Crioceratites,genus,14733.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12214,32067,occ,,,2374,Phylloceras,genus,14492.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12215,32068,occ,,,2374,Phyllopachyceras infundibulum,species,130478.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12216,32069,occ,,,2374,Barremites,genus,14606.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12217,32070,occ,,,2374,Silesites,genus,15624.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12218,32071,occ,,,2374,Holcodiscus caillaudianus,species,133034.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12219,32072,occ,,,2374,Anahamulina,genus,14549.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12220,32073,occ,,,2374,Hamulinites,genus,14962.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12221,32074,occ,,,2374,Crioceratites,genus,14733.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12222,32075,occ,,,2374,Karsteniceras,genus,15065.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12223,32076,occ,,,2375,Phyllopachyceras infundibulum,species,130478.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12224,32077,occ,,,2375,Barremites,genus,14606.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12225,32078,occ,,,2375,Hamulinites,genus,14962.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12226,32079,occ,,,2376,Phylloceras,genus,14492.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12227,32080,occ,,,2376,Phyllopachyceras infundibulum,species,130478.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12228,32081,occ,,,2376,Barremites,genus,14606.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12229,32082,occ,,,2376,,,,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12230,32083,occ,,,2376,Holcodiscus,genus,15004.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12231,32084,occ,,,2376,Subpulchellia,genus,15695.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12232,32085,occ,,,2376,Hemibaculites,genus,14980.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12233,32086,occ,,,2377,Phylloceras,genus,14492.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12234,32087,occ,,,2377,Phyllopachyceras infundibulum,species,130478.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12235,32088,occ,,,2377,Barremites,genus,14606.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12236,32089,occ,,,2377,Holcodiscus,genus,15004.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12237,32090,occ,,,2377,Subpulchellia,genus,15695.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12238,32091,occ,,,2377,Subpulchellia,genus,15695.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12239,32092,occ,,,2377,Anahamulina,genus,14549.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12240,32093,occ,,,2377,Crioceratites,genus,14733.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12241,32094,occ,,,2378,Barremites,genus,14606.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12242,32095,occ,,,2378,Anahamulina,genus,14549.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12243,32096,occ,,,2378,Holcodiscus,genus,15004.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12244,32097,occ,,,2379,Phylloceras,genus,14492.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12245,32098,occ,,,2379,Phyllopachyceras infundibulum,species,130478.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12246,32099,occ,,,2379,Macroscaphites (Costidiscus),subgenus,14721.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12247,32100,occ,,,2379,Barremites,genus,14606.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12248,32101,occ,,,2379,Hemibaculites,genus,14980.0,Barremian,,129.4,125.0,70,-1.888611,38.05389,130.0
12249,32102,occ,,,2380,Inoceramus,genus,16727.0,Hauterivian,,132.9,129.4,71,-159.75,59.25,130.0
12250,32103,occ,,,2380,Simbirskites,genus,15627.0,Hauterivian,,132.9,129.4,71,-159.75,59.25,130.0
12251,32104,occ,,,2381,Inoceramus,genus,16727.0,Hauterivian,,132.9,129.4,71,-159.75,59.25,130.0
12252,32105,occ,,,2381,Belemnites,genus,15843.0,Hauterivian,,132.9,129.4,71,-159.75,59.25,130.0
12253,32106,occ,,,2382,Inoceramus,genus,16727.0,Hauterivian,,132.9,129.4,71,-159.75,59.25,130.0
12254,32107,occ,,,2382,Belemnites,genus,15843.0,Hauterivian,,132.9,129.4,71,-159.75,59.25,130.0
13357,34954,occ,,,2521,Simbirskites,genus,15627.0,Hauterivian,,132.9,129.4,73,45.0,56.0,130.0
13358,34955,occ,,,2521,Simbirskites (Speetoniceras),subgenus,15649.0,Hauterivian,,132.9,129.4,73,45.0,56.0,130.0
13451,35243,occ,,,2561,Holectypus,genus,33095.0,Barremian,,129.4,125.0,74,48.569721,14.270833,130.0
13452,35244,occ,,,2561,Coenholectypus,genus,53904.0,Barremian,,129.4,125.0,74,48.569721,14.270833,130.0
13453,35245,occ,,,2561,Temnocidaris (Stereocidaris),subgenus,32835.0,Barremian,,129.4,125.0,74,48.569721,14.270833,130.0
13454,35246,occ,,,2568,Zittelina,genus,30651.0,Barremian,,129.4,125.0,74,48.569721,14.270833,130.0
13455,35247,occ,,,2568,Terebratulidae,family,80701.0,Barremian,,129.4,125.0,74,48.569721,14.270833,130.0
13456,35248,occ,,,2568,Neithea (Neithea) atava,species,360662.0,Barremian,,129.4,125.0,74,48.569721,14.270833,130.0
13457,35249,occ,,,2568,Ceratostreon tuberculiferum,species,425799.0,Barremian,,129.4,125.0,74,48.569721,14.270833,130.0
13458,35250,occ,,,2568,Amphidonte,genus,16461.0,Barremian,,129.4,125.0,74,48.569721,14.270833,130.0
13459,35251,occ,,,2568,Pholadomya valangiensis,species,383856.0,Barremian,,129.4,125.0,74,48.569721,14.270833,130.0
13460,35252,occ,,,2568,Natica,genus,10166.0,Barremian,,129.4,125.0,74,48.569721,14.270833,130.0
13461,35253,occ,,,2568,Harpagodes,genus,9940.0,Barremian,,129.4,125.0,74,48.569721,14.270833,130.0
13462,35254,occ,,,2568,Nerinella,genus,12145.0,Barremian,,129.4,125.0,74,48.569721,14.270833,130.0
13463,35331,occ,,,2576,Allomma,genus,32909.0,Barremian,,129.4,125.0,74,48.487221,14.2975,130.0
13464,35332,occ,,,2576,Heteraster oblongus,species,58878.0,Barremian,,129.4,125.0,74,48.487221,14.2975,130.0
13465,35333,occ,,,2576,Leptosalenia,genus,32897.0,Barremian,,129.4,125.0,74,48.487221,14.2975,130.0
13466,35334,occ,,,2576,Tetragramma variolare,species,167188.0,Barremian,,129.4,125.0,74,48.487221,14.2975,130.0
13467,35335,occ,,,2577,Lithophaga,genus,16370.0,Barremian,,129.4,125.0,74,48.487221,14.2975,130.0
13468,35336,occ,,,2577,Neithea (Neithea) atava,species,360662.0,Barremian,,129.4,125.0,74,48.487221,14.2975,130.0
13469,35337,occ,,,2577,Ceratostreon tuberculiferum,species,425799.0,Barremian,,129.4,125.0,74,48.487221,14.2975,130.0
13470,35338,occ,,,2577,Amphidonte,genus,16461.0,Barremian,,129.4,125.0,74,48.487221,14.2975,130.0
13471,35339,occ,,,2577,Pseudonerinea,genus,11989.0,Barremian,,129.4,125.0,74,48.487221,14.2975,130.0
13472,35340,occ,,,2577,Harpagodes,genus,9940.0,Barremian,,129.4,125.0,74,48.487221,14.2975,130.0
13473,35341,occ,,,2578,Cucullaea,genus,16224.0,Barremian,,129.4,125.0,74,48.487221,14.2975,130.0
13474,35342,occ,,,2578,Neithea (Neithea) atava,species,360662.0,Barremian,,129.4,125.0,74,48.487221,14.2975,130.0
13475,35343,occ,,,2578,Ceratostreon tuberculiferum,species,425799.0,Barremian,,129.4,125.0,74,48.487221,14.2975,130.0
13476,35344,occ,,,2578,Amphidonte,genus,16461.0,Barremian,,129.4,125.0,74,48.487221,14.2975,130.0
13477,35345,occ,,,2578,Amphidonte,genus,16461.0,Barremian,,129.4,125.0,74,48.487221,14.2975,130.0
13478,35346,occ,,,2578,Linotrigonia,genus,17226.0,Barremian,,129.4,125.0,74,48.487221,14.2975,130.0
13479,35347,occ,,,2578,Pterotrigonia,genus,17266.0,Barremian,,129.4,125.0,74,48.487221,14.2975,130.0
13480,35348,occ,,,2578,Pholadomya valangiensis,species,383856.0,Barremian,,129.4,125.0,74,48.487221,14.2975,130.0
13481,35349,occ,,,2578,Harpagodes,genus,9940.0,Barremian,,129.4,125.0,74,48.487221,14.2975,130.0
13482,35350,occ,,,2579,Crioceratites,genus,14733.0,Hauterivian,,132.9,129.4,74,48.487221,14.2975,130.0
13483,35351,occ,,,2579,Chondrodonta,genus,16550.0,Hauterivian,,132.9,129.4,74,48.487221,14.2975,130.0
13484,35352,occ,,,2579,Harpagodes,genus,9940.0,Hauterivian,,132.9,129.4,74,48.487221,14.2975,130.0
13498,35777,occ,,,2619,Leptosalenia,genus,32897.0,Barremian,,129.4,125.0,74,48.043056,14.5525,130.0
13499,35778,occ,,,2619,Amphidonte,genus,16461.0,Barremian,,129.4,125.0,74,48.043056,14.5525,130.0
13500,35779,occ,,,2619,Pholadomya valangiensis,species,383856.0,Barremian,,129.4,125.0,74,48.043056,14.5525,130.0
13501,35780,occ,,,2619,Pseudomelania,genus,10352.0,Barremian,,129.4,125.0,74,48.043056,14.5525,130.0
13502,35781,occ,,,2620,Lithophaga,genus,16370.0,Barremian,,129.4,125.0,74,48.043056,14.5525,130.0
13503,35782,occ,,,2620,Ceratostreon tuberculiferum,species,425799.0,Barremian,,129.4,125.0,74,48.043056,14.5525,130.0
13504,35783,occ,,,2620,Trigonia,genus,17287.0,Barremian,,129.4,125.0,74,48.043056,14.5525,130.0
13505,35784,occ,,,2620,Syrotrigonia,genus,17285.0,Barremian,,129.4,125.0,74,48.043056,14.5525,130.0
13506,35785,occ,,,2620,Opis,genus,17995.0,Barremian,,129.4,125.0,74,48.043056,14.5525,130.0
13507,35786,occ,,,2620,Tendagurium,genus,18326.0,Barremian,,129.4,125.0,74,48.043056,14.5525,130.0
13508,35787,occ,,,2620,Nerinella,genus,12145.0,Barremian,,129.4,125.0,74,48.043056,14.5525,130.0
13509,35788,occ,,,2620,Procerithium,genus,10313.0,Barremian,,129.4,125.0,74,48.043056,14.5525,130.0
15490,46183,occ,,,3716,,,,Early Hauterivian,,136.4,130.0,232,-3.73,40.537498,130.0
15491,46184,occ,,,3716,,,,Early Hauterivian,,136.4,130.0,232,-3.73,40.537498,130.0
15492,46185,occ,,,3716,Ampullina,genus,9468.0,Early Hauterivian,,136.4,130.0,232,-3.73,40.537498,130.0
15514,46362,occ,,,3725,,,,Hauterivian,,132.9,129.4,235,-0.183333,40.5,130.0
15515,46363,occ,,,3725,Neoptyxis,genus,12143.0,Hauterivian,,132.9,129.4,235,-0.183333,40.5,130.0
15516,46364,occ,,,3725,Confusiscala,genus,9678.0,Hauterivian,,132.9,129.4,235,-0.183333,40.5,130.0
15517,46365,occ,,,3725,Ampullina,genus,9468.0,Hauterivian,,132.9,129.4,235,-0.183333,40.5,130.0
15518,46366,occ,,,3725,Astarte,genus,17370.0,Hauterivian,,132.9,129.4,235,-0.183333,40.5,130.0
15519,46367,occ,,,3726,Neritoma,genus,9016.0,Hauterivian,,132.9,129.4,236,-0.183333,40.5,130.0
15520,46368,occ,,,3726,Hanaispira,genus,8850.0,Hauterivian,,132.9,129.4,236,-0.183333,40.5,130.0
15521,46369,occ,,,3726,Mesalia,genus,10117.0,Hauterivian,,132.9,129.4,236,-0.183333,40.5,130.0
15522,46370,occ,,,3726,Pseudonerinea,genus,11989.0,Hauterivian,,132.9,129.4,236,-0.183333,40.5,130.0
15523,46371,occ,,,3726,Eustoma,genus,9841.0,Hauterivian,,132.9,129.4,236,-0.183333,40.5,130.0
15524,46372,occ,,,3726,Leviathania,genus,10050.0,Hauterivian,,132.9,129.4,236,-0.183333,40.5,130.0
15525,46373,occ,,,3726,Proscala,genus,10319.0,Hauterivian,,132.9,129.4,236,-0.183333,40.5,130.0
15526,46374,occ,,,3726,Paraglauconia,genus,10241.0,Hauterivian,,132.9,129.4,236,-0.183333,40.5,130.0
15527,46375,occ,,,3726,Paraglauconia,genus,10241.0,Hauterivian,,132.9,129.4,236,-0.183333,40.5,130.0
15528,46376,occ,,,3726,Mesoglauconia,genus,10118.0,Hauterivian,,132.9,129.4,236,-0.183333,40.5,130.0
15529,46377,occ,,,3726,Neoptyxis,genus,12143.0,Hauterivian,,132.9,129.4,236,-0.183333,40.5,130.0
15530,46378,occ,,,3726,Confusiscala,genus,9678.0,Hauterivian,,132.9,129.4,236,-0.183333,40.5,130.0
15531,46379,occ,,,3726,Astarte,genus,17370.0,Hauterivian,,132.9,129.4,236,-0.183333,40.5,130.0
15532,46380,occ,,,3726,Exogyra,genus,16655.0,Hauterivian,,132.9,129.4,236,-0.183333,40.5,130.0
15533,46381,occ,,,3726,Vertinomia,genus,17085.0,Hauterivian,,132.9,129.4,236,-0.183333,40.5,130.0
15534,46382,occ,,,3726,Filosina,genus,17654.0,Hauterivian,,132.9,129.4,236,-0.183333,40.5,130.0
37465,130279,occ,,,10761,Dendrorhynchoides curvidentatus,species,68166.0,Late Barremian,Early Aptian,130.0,122.46,4004,120.8722,41.601398,130.0
37466,130294,occ,,,10764,Protarchaeopteryx robusta,species,66068.0,Late Barremian,Early Aptian,130.0,122.46,4006,120.73333,41.799999,130.0
37467,130295,occ,,,10764,Caudipteryx zoui,species,66066.0,Late Barremian,Early Aptian,130.0,122.46,19421,120.73333,41.799999,130.0
37591,138865,occ,,,22634,Ramonellus longispinus,species,134852.0,Berriasian,Aptian,145.0,113.0,28355,34.726665,30.538889,130.0
37592,138866,occ,,,22634,Pipidae,family,37435.0,Berriasian,Aptian,145.0,113.0,4203,34.726665,30.538889,130.0
37593,138867,occ,,,22634,Dinosauria,unranked clade,52775.0,Berriasian,Aptian,145.0,113.0,4203,34.726665,30.538889,130.0
37696,142005,occ,,,12197,Duvalia,genus,15862.0,Early Hauterivian,,136.4,130.0,4226,5.25,44.5,130.0
37697,142006,occ,,,12197,Duvalia,genus,15862.0,Early Hauterivian,,136.4,130.0,4226,5.25,44.5,130.0
37707,142016,occ,,,12206,Duvalia,genus,15862.0,Early Hauterivian,,136.4,130.0,4226,6.5,43.966667,130.0
37713,142023,occ,,,12208,Duvalia,genus,15862.0,Early Hauterivian,,136.4,130.0,4226,5.0,44.083332,130.0
37715,142025,occ,,,12210,Duvalia,genus,15862.0,Early Hauterivian,,136.4,130.0,4226,6.616667,43.799999,130.0
37716,142026,occ,,,12210,,,,Early Hauterivian,,136.4,130.0,4226,6.616667,43.799999,130.0
37717,142027,occ,,,12210,,,,Early Hauterivian,,136.4,130.0,4226,6.616667,43.799999,130.0
37718,142028,occ,,,12211,Duvalia,genus,15862.0,Early Hauterivian,,136.4,130.0,4226,6.0,43.5,130.0
37719,142029,occ,,,12212,Duvalia,genus,15862.0,Early Hauterivian,,136.4,130.0,4226,6.516667,43.849998,130.0
37720,142030,occ,,,12213,Duvalia,genus,15862.0,Early Hauterivian,Hauterivian,136.4,129.4,4226,6.5,43.716667,130.0
37722,142032,occ,,,12215,Duvalia,genus,15862.0,Early Hauterivian,,136.4,130.0,4226,6.583333,43.916668,130.0
37723,142033,occ,,,12215,Duvalia,genus,15862.0,Early Hauterivian,,136.4,130.0,4226,6.583333,43.916668,130.0
37724,142034,occ,,,12215,,,,Early Hauterivian,,136.4,130.0,4226,6.583333,43.916668,130.0
37725,142035,occ,,,12215,Pseudobelus,genus,15893.0,Early Hauterivian,,136.4,130.0,4226,6.583333,43.916668,130.0
37726,142036,occ,,,12216,Duvalia,genus,15862.0,Hauterivian,,132.9,129.4,4226,6.016667,43.116669,130.0
37727,142037,occ,,,12216,,,,Hauterivian,,132.9,129.4,4226,6.016667,43.116669,130.0
37728,142038,occ,,,12216,,,,Hauterivian,,132.9,129.4,4226,6.016667,43.116669,130.0
37729,142039,occ,,,12217,Duvalia,genus,15862.0,Early Hauterivian,,136.4,130.0,4226,6.0,44.0,130.0
37734,142044,occ,,,12220,,,,Early Hauterivian,,136.4,130.0,4226,6.0,44.0,130.0
37735,142045,occ,,,12220,,,,Early Hauterivian,,136.4,130.0,4226,6.0,44.0,130.0
37739,142049,occ,,,12223,Duvalia grasiana,species,322993.0,Late Barremian,,130.0,125.45,4226,4.4,44.400002,130.0
37740,142050,occ,,,12224,,,,Early Hauterivian,,136.4,130.0,4226,6.0,44.0,130.0
37749,142063,occ,,,12237,Pseudobelus,genus,15893.0,Hauterivian,,132.9,129.4,4226,6.516667,43.849998,130.0
38708,145564,occ,,,12774,Phylloceras (Phylloceras),subgenus,86846.0,Early Hauterivian,,136.4,130.0,4271,9.7,40.366669,130.0
38709,145565,occ,,,12774,Crioceratites (Crioceratites),subgenus,129650.0,Early Hauterivian,,136.4,130.0,4271,9.7,40.366669,130.0
38710,145566,occ,,,12774,Leopoldia leopoldinus,species,133010.0,Early Hauterivian,,136.4,130.0,4271,9.7,40.366669,130.0
38711,145567,occ,,,12774,Spitidiscus rotula,species,386142.0,Early Hauterivian,,136.4,130.0,4271,9.7,40.366669,130.0
38712,145568,occ,,,12774,Cymatoceras pseudoelegans,species,132031.0,Early Hauterivian,,136.4,130.0,4271,9.7,40.366669,130.0
38713,145569,occ,,,12774,Exogyra (Aetostreon),subgenus,16447.0,Early Hauterivian,,136.4,130.0,4271,9.7,40.366669,130.0
38714,145570,occ,,,12774,Rastellum,genus,17002.0,Early Hauterivian,,136.4,130.0,4271,9.7,40.366669,130.0
38715,145571,occ,,,12774,Sphaera corrugata,species,323162.0,Early Hauterivian,,136.4,130.0,4271,9.7,40.366669,130.0
38716,145572,occ,,,12774,Sellithyris,genus,30530.0,Early Hauterivian,,136.4,130.0,4271,9.7,40.366669,130.0
38717,145573,occ,,,12774,Loriolithyris valdensis,species,297747.0,Early Hauterivian,,136.4,130.0,4271,9.7,40.366669,130.0
38718,145574,occ,,,12774,Oblongarcula,genus,30373.0,Early Hauterivian,,136.4,130.0,4271,9.7,40.366669,130.0
38719,145575,occ,,,12774,Lamellaerhynchia rostriformis,species,285133.0,Early Hauterivian,,136.4,130.0,4271,9.7,40.366669,130.0
38720,145576,occ,,,12774,Sulcirhynchia renauxiana,species,285140.0,Early Hauterivian,,136.4,130.0,4271,9.7,40.366669,130.0
38721,145577,occ,,,12774,Belbekella rotundicosta,species,291587.0,Early Hauterivian,,136.4,130.0,4271,9.7,40.366669,130.0
38722,145578,occ,,,12775,Acanthodiscus radiatus,species,144874.0,Early Hauterivian,,136.4,130.0,4271,9.7,40.366669,130.0
38723,145579,occ,,,12775,Acanthodiscus,genus,14510.0,Early Hauterivian,,136.4,130.0,4271,9.7,40.366669,130.0
38724,145580,occ,,,12775,Leopoldia,genus,15104.0,Early Hauterivian,,136.4,130.0,4271,9.7,40.366669,130.0
38725,145581,occ,,,12775,Oosterella cultrata,species,131148.0,Early Hauterivian,,136.4,130.0,4271,9.7,40.366669,130.0
38895,149853,occ,,,13267,Vectisuchus leptognathus,species,198770.0,Late Barremian,Early Aptian,130.0,122.46,4397,-1.381643,50.62413,130.0
38896,149854,occ,,,13267,Ornithopoda,unranked clade,38713.0,Late Barremian,Early Aptian,130.0,122.46,4397,-1.381643,50.62413,130.0
38897,149855,occ,,,13267,Lepidotes,genus,35149.0,Late Barremian,Early Aptian,130.0,122.46,4397,-1.381643,50.62413,130.0
38898,149856,occ,,,13267,Unio,genus,62726.0,Late Barremian,Early Aptian,130.0,122.46,4397,-1.381643,50.62413,130.0
38899,149857,occ,,,13268,Mammalia,class,36651.0,Late Barremian,Early Aptian,130.0,122.46,4398,-1.468,50.654499,130.0
38900,149858,occ,,,13268,Lepidotes,genus,35149.0,Late Barremian,Early Aptian,130.0,122.46,4398,-1.468,50.654499,130.0
38901,149859,occ,19729.0,,13268,Theropoda,unranked clade,38513.0,Late Barremian,Early Aptian,130.0,122.46,14199,-1.468,50.654499,130.0
38902,149860,occ,,,13268,Hypsilophodon,genus,38736.0,Late Barremian,Early Aptian,130.0,122.46,4398,-1.468,50.654499,130.0
38903,149861,occ,,,13268,Goniopholis crassidens,species,95840.0,Late Barremian,Early Aptian,130.0,122.46,4398,-1.468,50.654499,130.0
38904,149862,occ,,,13268,Bernissartia,genus,38381.0,Late Barremian,Early Aptian,130.0,122.46,4398,-1.468,50.654499,130.0
38905,149863,occ,,,13268,Elasmobranchii,subclass,54499.0,Late Barremian,Early Aptian,130.0,122.46,4398,-1.468,50.654499,130.0
38906,149864,occ,,,13269,Bernissartia,genus,38381.0,Barremian,,129.4,125.0,4398,-1.466667,50.650002,130.0
38907,149865,occ,,,13270,Bernissartia,genus,38381.0,Barremian,Early Aptian,129.4,122.46,4398,-1.371725,50.617706,130.0
38930,150240,occ,15707.0,,13333,Amargasaurus cazaui,species,53962.0,Barremian,,129.4,125.0,5970,-70.194786,-39.481979,130.0
39054,157182,occ,,,13937,Eomaia scansoria,species,67563.0,Late Barremian,Early Aptian,130.0,122.46,6171,121.416664,41.366669,130.0
40411,200212,occ,,F,20698,Zamites,genus,54570.0,Late Barremian,,130.0,125.45,6188,32.166668,-27.166668,130.0
40412,200233,occ,,,20698,Pteridopsida,class,263811.0,Late Barremian,,130.0,125.45,6188,32.166668,-27.166668,130.0
40663,201993,occ,,,21253,Columactinastraea,genus,6265.0,Barremian,Early Aptian,129.4,122.46,6530,-110.666664,29.75,130.0
40664,201994,occ,,,21253,Myriophyllia propria,species,131672.0,Barremian,Early Aptian,129.4,122.46,6530,-110.666664,29.75,130.0
40665,201995,occ,,,21253,Eugyra turnsekae,species,84223.0,Barremian,Early Aptian,129.4,122.46,6530,-110.666664,29.75,130.0
40666,201996,occ,,,21253,Dermosmilia cretacica,species,131679.0,Barremian,Early Aptian,129.4,122.46,6530,-110.666664,29.75,130.0
40667,201997,occ,,,21253,Actinastrea paucipaliformis,species,84986.0,Barremian,Early Aptian,129.4,122.46,6530,-110.666664,29.75,130.0
40668,201998,occ,,,21253,Columnocoenia bucovinensis,species,137463.0,Barremian,Early Aptian,129.4,122.46,6530,-110.666664,29.75,130.0
40669,201999,occ,,,21253,Columnocoenia ksiazkiewiczi,species,107513.0,Barremian,Early Aptian,129.4,122.46,6530,-110.666664,29.75,130.0
40670,202000,occ,,,21253,Columnocoenia minima,species,141408.0,Barremian,Early Aptian,129.4,122.46,6530,-110.666664,29.75,130.0
40671,202001,occ,,,21253,Placophyllia bandeli,species,148076.0,Barremian,Early Aptian,129.4,122.46,6530,-110.666664,29.75,130.0
40672,202002,occ,,,21253,Isastrea neocomiensis,species,148077.0,Barremian,Early Aptian,129.4,122.46,6530,-110.666664,29.75,130.0
40673,202003,occ,,,21253,Heliocoenia rarauensis,species,119731.0,Barremian,Early Aptian,129.4,122.46,6530,-110.666664,29.75,130.0
40674,202004,occ,,,21253,Cladophyllia organisans,species,425641.0,Barremian,Early Aptian,129.4,122.46,6530,-110.666664,29.75,130.0
40675,202005,occ,,,21253,Amphiastrea aethiopica,species,148083.0,Barremian,Early Aptian,129.4,122.46,6530,-110.666664,29.75,130.0
40676,202006,occ,,,21253,Preverastraea paronai,species,148085.0,Barremian,Early Aptian,129.4,122.46,6530,-110.666664,29.75,130.0
40677,202007,occ,,,21253,Stiboriopsis sonoraensis,species,148087.0,Barremian,Early Aptian,129.4,122.46,6530,-110.666664,29.75,130.0
40678,202008,occ,22059.0,,21253,Meandrophyllia lotharinga,species,121507.0,Barremian,Early Aptian,129.4,122.46,30659,-110.666664,29.75,130.0
40679,202009,occ,,,21253,Thamnoseris arnaudi,species,116692.0,Barremian,Early Aptian,129.4,122.46,6530,-110.666664,29.75,130.0
40680,202010,occ,,,21253,Microsolena major,species,116678.0,Barremian,Early Aptian,129.4,122.46,6530,-110.666664,29.75,130.0
40681,202011,occ,,,21253,Mycetaraea dimorpha,species,148088.0,Barremian,Early Aptian,129.4,122.46,6530,-110.666664,29.75,130.0
40682,202012,occ,,,21253,Dermoseris,genus,6343.0,Barremian,Early Aptian,129.4,122.46,6530,-110.666664,29.75,130.0
40683,202013,occ,,,21253,Astraeofungia decipiens,species,148092.0,Barremian,Early Aptian,129.4,122.46,6530,-110.666664,29.75,130.0
40834,219964,occ,,,22645,Crocodylia,unranked clade,36582.0,Barremian,Early Aptian,129.4,122.46,5691,3.633333,50.466667,130.0
