,occurrence_no,record_type,reid_no,flags,collection_no,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,reference_no,lng,lat,age
62714,498687,occ,,,50421,Terebratulidae,family,80701.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62715,498688,occ,,,50421,Diozoptyxis,genus,65875.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62716,498689,occ,,,50421,Nerinea,genus,12144.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62717,498690,occ,,,50421,Nerinea,genus,12144.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62718,498691,occ,,,50421,Iteria,genus,65874.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62719,498692,occ,,,50421,,,,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62720,498693,occ,,,50421,Requienia,genus,18660.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62721,498694,occ,,,50421,Requienia,genus,18660.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62722,498695,occ,,,50421,Matheronia,genus,18603.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62723,498696,occ,,,50421,Lithophaga,genus,16370.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62724,498697,occ,,,50421,Ostracoda,class,22826.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62725,498698,occ,,,50421,Echinidae,family,87424.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62726,498701,occ,,,50452,Pseudohaploceras matheroni,species,323007.0,Early Aptian,,125.45,122.46,13528,-1.883333,38.052223,120.0
62727,498702,occ,,,50452,Deshayesites,genus,14761.0,Early Aptian,,125.45,122.46,13528,-1.883333,38.052223,120.0
62728,498703,occ,,,50451,Pseudohaploceras matheroni,species,323007.0,Early Aptian,,125.45,122.46,13528,-1.883333,38.052223,120.0
62729,498704,occ,,,50452,Deshayesites,genus,14761.0,Early Aptian,,125.45,122.46,13528,-1.883333,38.052223,120.0
62730,498705,occ,,,50450,Pseudohaploceras matheroni,species,323007.0,Early Aptian,,125.45,122.46,13528,-1.883333,38.052223,120.0
62731,498706,occ,,,50449,Pseudohaploceras matheroni,species,323007.0,Early Aptian,,125.45,122.46,13528,-1.883333,38.052223,120.0
62732,498707,occ,,,50449,Ancyloceras (Kutatissites),subgenus,15091.0,Early Aptian,,125.45,122.46,13528,-1.883333,38.052223,120.0
62733,498708,occ,,,50448,Pseudohaploceras matheroni,species,323007.0,Early Aptian,,125.45,122.46,13528,-1.883333,38.052223,120.0
62734,498709,occ,,,50448,Ancyloceras (Kutatissites),subgenus,15091.0,Early Aptian,,125.45,122.46,13528,-1.883333,38.052223,120.0
62735,498710,occ,,,50447,Pseudohaploceras matheroni,species,323007.0,Early Aptian,,125.45,122.46,13528,-1.883333,38.052223,120.0
62736,498711,occ,,,50447,Ancyloceras (Kutatissites),subgenus,15091.0,Early Aptian,,125.45,122.46,13528,-1.883333,38.052223,120.0
62737,498712,occ,,,50447,Anahamulina,genus,14549.0,Early Aptian,,125.45,122.46,13528,-1.883333,38.052223,120.0
62777,498756,occ,,,50459,Pseudohaploceras matheroni,species,323007.0,Early Aptian,,125.45,122.46,13528,-1.1325,38.233612,120.0
62778,498757,occ,,,50459,Anahamulina,genus,14549.0,Early Aptian,,125.45,122.46,13528,-1.1325,38.233612,120.0
62779,498758,occ,,,50459,Ancyloceras (Kutatissites),subgenus,15091.0,Early Aptian,,125.45,122.46,13528,-1.1325,38.233612,120.0
62780,498759,occ,,,50459,Procheloniceras albrechtiaustriae,species,459466.0,Early Aptian,,125.45,122.46,13528,-1.1325,38.233612,120.0
62781,498760,occ,,,50459,Deshayesites,genus,14761.0,Early Aptian,,125.45,122.46,13528,-1.1325,38.233612,120.0
62782,498761,occ,,,50458,Procheloniceras albrechtiaustriae,species,459466.0,Early Aptian,,125.45,122.46,13528,-1.1325,38.233612,120.0
62783,498762,occ,,,50457,Procheloniceras albrechtiaustriae,species,459466.0,Early Aptian,,125.45,122.46,13528,-1.1325,38.233612,120.0
62784,498763,occ,,,50457,Anahamulina,genus,14549.0,Early Aptian,,125.45,122.46,13528,-1.1325,38.233612,120.0
62785,498764,occ,,,50457,Pseudohaploceras matheroni,species,323007.0,Early Aptian,,125.45,122.46,13528,-1.1325,38.233612,120.0
62786,498765,occ,,,50456,Pseudohaploceras matheroni,species,323007.0,Early Aptian,,125.45,122.46,13528,-1.1325,38.233612,120.0
62787,498766,occ,,,50455,Pseudohaploceras matheroni,species,323007.0,Early Aptian,,125.45,122.46,13528,-1.1325,38.233612,120.0
62788,498767,occ,,,50454,Pseudohaploceras matheroni,species,323007.0,Early Aptian,,125.45,122.46,13528,-1.1325,38.233612,120.0
62897,498968,occ,,,50508,Reophax,genus,2400.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62898,498969,occ,,,50508,Foraminifera,phylum,71228.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62899,498970,occ,,,50508,Gastropoda,class,8304.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62900,498971,occ,,,50508,Matheronia,genus,18603.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62901,498972,occ,,,50508,Marinella,genus,84722.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62902,498973,occ,,,50508,Bacinella,genus,7489.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62903,498974,occ,,,50508,Lithocodium,genus,84866.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62904,498975,occ,,,50508,Palorbitolina,genus,2043.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62905,498976,occ,,,50508,Pseudochoffatella,genus,2244.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62906,498977,occ,,,50508,Gymnocodium,genus,81989.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62907,498978,occ,,,50508,Ostreidae,family,61529.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62908,498979,occ,,,50508,Chaetetopsis,genus,3543.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62909,498980,occ,,,50508,Iteria,genus,65874.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62910,498981,occ,,,50508,Brachiopoda,phylum,26322.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62911,498982,occ,,,50508,Promillepora,genus,3506.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62912,498983,occ,,,50508,Serpulidae,family,54431.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62913,498984,occ,,,50508,Cyclothyris latissima,species,291610.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62914,498985,occ,,,50509,Spongiomorpha asiatica,species,54302.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62915,498986,occ,,,50509,Eugyra,genus,6426.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62916,498987,occ,,,50509,Hydnophora,genus,6510.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62917,498988,occ,,,50509,Isastrea,genus,56532.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62918,498989,occ,,,50509,Thamnasteria,genus,6921.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62919,498990,occ,,,50509,Diparistomaria,genus,65872.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62920,498991,occ,,,50509,Promillepora,genus,3506.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62921,498992,occ,,,50509,Brachiopoda,phylum,26322.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62922,498993,occ,,,50509,Cyclothyris latissima,species,291610.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62923,498994,occ,,,50509,Dasycladacea,genus,276546.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62924,498995,occ,,,50509,Marinella,genus,84722.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62925,498996,occ,,,50509,Permocalculus,genus,82049.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62926,498997,occ,,,50509,Bdelloidina,genus,949.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62927,498998,occ,,,50509,Miniacina,genus,1856.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62928,498999,occ,,,50509,Bacinella,genus,7489.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62929,499000,occ,,,50509,Lithocodium,genus,84866.0,Early Aptian,,125.45,122.46,13529,10.233333,47.433334,120.0
62930,499001,occ,,,50510,Spongiomorpha,genus,3513.0,Early Aptian,,125.45,122.46,13529,10.230556,47.436111,120.0
62931,499002,occ,,,50510,Pseudochoffatella,genus,2244.0,Early Aptian,,125.45,122.46,13529,10.230556,47.436111,120.0
62932,499003,occ,,,50510,Sabaudia,genus,2449.0,Early Aptian,,125.45,122.46,13529,10.230556,47.436111,120.0
62933,499004,occ,,,50510,Dasycladacea,genus,276546.0,Early Aptian,,125.45,122.46,13529,10.230556,47.436111,120.0
62934,499005,occ,,,50511,Nerinea,genus,12144.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62935,499006,occ,,,50511,Iteria,genus,65874.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62936,499007,occ,,,50511,Ostreidae,family,61529.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62937,499008,occ,,,50511,Spongiomorpha,genus,3513.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62938,499009,occ,,,50511,Cayeuxia,genus,167220.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62939,499010,occ,,,50511,Pseudochoffatella,genus,2244.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62940,499011,occ,,,50511,Salpingoporella muehlbergii,species,414248.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62941,499012,occ,,,50511,Foraminifera,phylum,71228.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62942,499013,occ,,,50511,Barroisia,genus,3823.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62943,499014,occ,,,50511,Bryozoa,phylum,24773.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62944,499015,occ,,,50511,Gastropoda,class,8304.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62945,499016,occ,,,50511,,,,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62946,499017,occ,,,50511,Chaetetopsis,genus,3543.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62947,499018,occ,,,50511,Promillepora,genus,3506.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62948,499019,occ,,,50511,Thamnasteria,genus,6921.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62949,499020,occ,,,50511,Polystrata alba,species,104325.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62950,499021,occ,,,50512,Eugyra,genus,6426.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62951,499022,occ,,,50512,Isastrea,genus,56532.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62952,499023,occ,,,50512,Hydnophora,genus,6510.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62953,499024,occ,,,50512,Thamnasteria,genus,6921.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62954,499025,occ,,,50512,Spongiomorpha,genus,3513.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62955,499026,occ,,,50512,Polytremacis,genus,4758.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62956,499027,occ,,,50512,Barroisia,genus,3823.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62957,499028,occ,,,50512,Ethelia,genus,98768.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62958,499029,occ,,,50512,Lithophyllum,genus,54436.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62959,499030,occ,,,50512,Cayeuxia,genus,167220.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62960,499031,occ,,,50512,Serpulidae,family,54431.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62961,499032,occ,,,50512,Bryozoa,phylum,24773.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62962,499033,occ,,,50512,Miniacina,genus,1856.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62963,499034,occ,,,50512,Cyclothyris latissima,species,291610.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62964,499035,occ,,,50512,Exogyrinae,subfamily,60345.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62965,499036,occ,,,50512,Dasycladacea,genus,276546.0,Early Aptian,,125.45,122.46,13529,10.216667,47.430557,120.0
62966,499037,occ,,,50513,Diparistomaria,genus,65872.0,Early Aptian,,125.45,122.46,13529,10.233333,47.431946,120.0
62967,499038,occ,,,50513,Foraminifera,phylum,71228.0,Early Aptian,,125.45,122.46,13529,10.233333,47.431946,120.0
62968,499039,occ,,,50513,Bryozoa,phylum,24773.0,Early Aptian,,125.45,122.46,13529,10.233333,47.431946,120.0
62969,499040,occ,,,50513,Dasycladacea,genus,276546.0,Early Aptian,,125.45,122.46,13529,10.233333,47.431946,120.0
63111,499696,occ,,,50711,Crocodylia,unranked clade,36582.0,Valanginian,Cenomanian,139.8,93.9,13525,-108.120796,45.468201,120.0
63139,499892,occ,,,49343,Psittacosaurus mongoliensis,species,52831.0,Aptian,,125.0,113.0,14779,106.98333,41.5,120.0
63140,499893,occ,,,50728,Theropoda,unranked clade,38513.0,Late Barremian,Aptian,130.0,113.0,13553,98.299797,39.816799,120.0
63141,499894,occ,,,50728,Sauropoda,unranked clade,38653.0,Late Barremian,Aptian,130.0,113.0,13553,98.299797,39.816799,120.0
63142,499895,occ,18627.0,,50728,Titanosauriformes,unranked clade,57468.0,Late Barremian,Aptian,130.0,113.0,19215,98.299797,39.816799,120.0
63143,499896,occ,,,50728,Theropoda,unranked clade,38513.0,Late Barremian,Aptian,130.0,113.0,13553,98.299797,39.816799,120.0
63144,499897,occ,,,50728,Thyreophora,unranked clade,52777.0,Late Barremian,Aptian,130.0,113.0,13553,98.299797,39.816799,120.0
63145,499898,occ,,,50728,Yumenemys inflatus,species,65906.0,Late Barremian,Aptian,130.0,113.0,13553,98.299797,39.816799,120.0
63239,501469,occ,,,50897,Malawisaurus dixeyi,species,57457.0,Aptian,,125.0,113.0,13589,34.025002,-10.283333,120.0
63240,501470,occ,,,50898,Malawisaurus dixeyi,species,57457.0,Aptian,,125.0,113.0,13589,34.025002,-10.283333,120.0
63241,501471,occ,,,50899,Malawisaurus dixeyi,species,57457.0,Aptian,,125.0,113.0,13589,34.025002,-10.283333,120.0
63242,501472,occ,,,50900,Malawisaurus dixeyi,species,57457.0,Aptian,,125.0,113.0,13589,34.025002,-10.283611,120.0
63243,501473,occ,,,50901,Malawisaurus dixeyi,species,57457.0,Aptian,,125.0,113.0,13589,34.024723,-10.283333,120.0
63244,501487,occ,,,38916,Karongasaurus gittelmani,species,66007.0,Aptian,,125.0,113.0,13589,34.025002,-10.283333,120.0
63245,501488,occ,,,50897,Karongasaurus gittelmani,species,66007.0,Aptian,,125.0,113.0,13589,34.025002,-10.283333,120.0
63246,501489,occ,,,38912,Titanosauridae,family,38680.0,Aptian,,125.0,113.0,13589,34.025002,-10.283333,120.0
64199,508305,occ,,,51612,Archaeodictyomitra apiarium,species,159657.0,Late Aptian,Early Albian,122.46,109.0,13716,137.233337,49.433334,120.0
64200,508306,occ,,,51612,Xitus spicularius,species,159944.0,Late Aptian,Early Albian,122.46,109.0,13716,137.233337,49.433334,120.0
64201,508307,occ,,,51612,Sethocapsa kaminogoensis,species,159863.0,Late Aptian,Early Albian,122.46,109.0,13716,137.233337,49.433334,120.0
64202,508308,occ,,,51612,Cryptamphorella,genus,479.0,Late Aptian,Early Albian,122.46,109.0,13716,137.233337,49.433334,120.0
64203,508309,occ,,,51612,Thanarla pulchra,species,159913.0,Late Aptian,Early Albian,122.46,109.0,13716,137.233337,49.433334,120.0
64204,508310,occ,,,51612,Pseudoxitus,genus,66319.0,Late Aptian,Early Albian,122.46,109.0,13716,137.233337,49.433334,120.0
64205,508311,occ,,,51612,Archaeodictyomitra excellens,species,159659.0,Late Aptian,Early Albian,122.46,109.0,13716,137.233337,49.433334,120.0
64206,508312,occ,,,51611,Wrangellium puga,species,159937.0,Hauterivian,Aptian,132.9,113.0,13716,137.233337,49.433334,120.0
64207,508313,occ,,,51611,Cryptamphorella conara,species,159675.0,Hauterivian,Aptian,132.9,113.0,13716,137.233337,49.433334,120.0
64208,508314,occ,,,51611,Archaeodictyomitra apiarium,species,159657.0,Hauterivian,Aptian,132.9,113.0,13716,137.233337,49.433334,120.0
64209,508315,occ,,,51611,Alievium,genus,413.0,Hauterivian,Aptian,132.9,113.0,13716,137.233337,49.433334,120.0
64210,508316,occ,,,51611,Mirifusus,genus,576.0,Hauterivian,Aptian,132.9,113.0,13716,137.233337,49.433334,120.0
64211,508317,occ,,,51611,Pseudodictyomitra,genus,618.0,Hauterivian,Aptian,132.9,113.0,13716,137.233337,49.433334,120.0
64212,508318,occ,,,51611,Williriedellum ruesti,species,160069.0,Hauterivian,Aptian,132.9,113.0,13716,137.233337,49.433334,120.0
64213,508319,occ,,,51611,Parvicingula mashitaensis,species,159818.0,Hauterivian,Aptian,132.9,113.0,13716,137.233337,49.433334,120.0
64214,508320,occ,,,51611,Xitus spicularius,species,159944.0,Hauterivian,Aptian,132.9,113.0,13716,137.233337,49.433334,120.0
64215,508321,occ,,,51611,Sethocapsa kaminogoensis,species,159863.0,Hauterivian,Aptian,132.9,113.0,13716,137.233337,49.433334,120.0
64216,508322,occ,,,51611,Tethysetta boesii,species,111109.0,Hauterivian,Aptian,132.9,113.0,13716,137.233337,49.433334,120.0
64217,508323,occ,,,51611,Archaeodictyomitra excellens,species,159659.0,Hauterivian,Aptian,132.9,113.0,13716,137.233337,49.433334,120.0
64327,508710,occ,,,51693,Angaturama limai,species,64276.0,Late Aptian,,122.46,112.03,13765,-39.266666,-7.216667,120.0
64331,509484,occ,,,51709,Acrocanthosaurus atokensis,species,55482.0,Late Aptian,,122.46,112.03,13773,-97.784447,32.747501,120.0
64332,509485,occ,,,51709,Crocodylia,unranked clade,36582.0,Late Aptian,,122.46,112.03,13773,-97.784447,32.747501,120.0
64333,509486,occ,,,51709,Osteichthyes,unranked clade,34881.0,Late Aptian,,122.46,112.03,13773,-97.784447,32.747501,120.0
64391,513264,occ,,,51919,Venenosaurus dicrocei,species,66516.0,Aptian,,125.0,113.0,13848,-109.470901,38.8293,120.0
64392,513265,occ,,,51919,Theropoda,unranked clade,38513.0,Aptian,,125.0,113.0,13848,-109.470901,38.8293,120.0
64393,513266,occ,,,51919,Planicoxa venenica,species,66518.0,Aptian,,125.0,113.0,13849,-109.470901,38.8293,120.0
64434,513367,occ,,,51940,Sauropoda,unranked clade,38653.0,Late Aptian,Early Albian,122.46,109.0,13862,-71.0,-39.5,120.0
64455,513430,occ,33941.0,,51961,Qantassaurus intrepidus,species,66576.0,Late Aptian,,122.46,112.03,13869,145.681107,-38.66111,120.0
64456,513431,occ,23128.0,,51961,Iguanodontia,unranked clade,52805.0,Late Aptian,,122.46,112.03,32702,145.681107,-38.66111,120.0
64507,513607,occ,26143.0,,52034,Ornithopoda,unranked clade,38713.0,Late Aptian,,122.46,112.03,13930,-122.563507,40.457664,120.0
64532,513633,occ,,,52038,Dinosauria,unranked clade,52775.0,Aptian,,125.0,113.0,13937,-97.950874,32.791519,120.0
64533,513634,occ,,,52039,Dinosauria,unranked clade,52775.0,Late Aptian,,122.46,112.03,55946,-98.539215,31.182638,120.0
64534,513635,occ,,,52040,Dinosauria,unranked clade,52775.0,Late Aptian,,122.46,112.03,13937,-97.933876,32.748184,120.0
64535,513636,occ,,,52041,Dinosauria,unranked clade,52775.0,Early Cretaceous,,145.0,100.5,13937,-93.689903,34.033344,120.0
64536,513637,occ,,,52042,Dinosauria,unranked clade,52775.0,Early Cretaceous,,145.0,100.5,64460,-98.202263,32.220695,120.0
64537,513638,occ,,,52042,Testudines,order,56475.0,Early Cretaceous,,145.0,100.5,13937,-98.202263,32.220695,120.0
64539,513640,occ,40805.0,,52044,Ornithomimosauria,infraorder,55491.0,Aptian,,125.0,113.0,85047,-97.834297,33.582794,120.0
64645,514933,occ,18465.0,F,52127,Elongatoolithidae,family,65566.0,Aptian,,125.0,113.0,14217,101.733887,45.395,120.0
64646,514934,occ,,,52127,Psittacosaurus mongoliensis,species,52831.0,Aptian,,125.0,113.0,14000,101.733887,45.395,120.0
64647,514935,occ,,,52127,Paramacellodidae,family,37917.0,Aptian,,125.0,113.0,14000,101.733887,45.395,120.0
64663,515117,occ,,,52158,Psittacosaurus xinjiangensis,species,65707.0,Valanginian,Albian,139.8,100.5,13584,86.316666,46.133331,120.0
64697,516343,occ,,,52263,Iguanodon,genus,38749.0,Aptian,Early Albian,125.0,109.0,14062,-1.313889,50.587223,120.0
64732,516616,occ,,,50310,Cladophlebis,genus,56111.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64733,516617,occ,,,50310,,,,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64734,516618,occ,,,50310,,,,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64735,516619,occ,,,50310,Nilsonia,genus,169172.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64736,516620,occ,,,50310,Podocarpus,genus,264290.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64737,516621,occ,,,50310,Unio,genus,62726.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64738,516622,occ,,,50310,Viviparus,genus,68006.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64739,516623,occ,,,50310,Coleoptera,order,69148.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64740,516624,occ,,,50310,Hemiptera,order,94230.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64741,516625,occ,,,50310,Osteichthyes,unranked clade,34881.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64742,516626,occ,,,50310,Sinamia,genus,197681.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64743,516627,occ,,,50310,Anura,order,97112.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64744,516628,occ,,,50310,Caudata,unranked clade,53229.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64745,516629,occ,,,50310,Trionychidae,family,37674.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64746,516630,occ,,,50310,Sinemys,genus,37759.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64750,516637,occ,,,50310,Sinochelys,genus,37662.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64751,516638,occ,,,50310,Sinochelyidae,family,235758.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64752,516639,occ,,,50310,Scincomorpha,unranked clade,57293.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64753,516640,occ,,,50310,Anguimorpha,unranked clade,53221.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64754,516641,occ,,,50310,Monjurosuchus,genus,37819.0,Late Hauterivian,Aptian,136.4,113.0,37792,136.883331,36.049999,120.0
64755,516642,occ,,,50310,Crocodylia,unranked clade,36582.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64756,516643,occ,,,50310,Dsungaripteridae,family,38480.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64757,516644,occ,,,50310,Pterodactyloidea,suborder,38479.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64758,516645,occ,,,50310,Hypsilophodontidae,unranked clade,38734.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64759,516646,occ,,,50310,Velociraptorinae,subfamily,54553.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64760,516647,occ,,,50310,Theropoda,unranked clade,38513.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64761,516648,occ,,,50310,Avialae,unranked clade,53211.0,Late Hauterivian,Aptian,136.4,113.0,14077,136.883331,36.049999,120.0
64791,516857,occ,37534.0,IF,52368,Aquatilavipes swiboldae,species,57431.0,Aptian,,125.0,113.0,73951,-119.116669,54.008331,120.0
64820,517470,occ,18141.0,IF,52445,Grallatoridae,family,54520.0,Late Aptian,,122.46,112.03,17865,-98.756111,31.9375,120.0
64821,517471,occ,15626.0,I,52445,Brontopodus birdi,species,67217.0,Late Aptian,,122.46,112.03,15506,-98.756111,31.9375,120.0
64822,517472,occ,,,52448,Iguanodontidae,family,38744.0,Late Aptian,,122.46,112.03,14010,-98.691666,31.955833,120.0
64839,517523,occ,34300.0,,52458,Psittacosaurus meileyingensis,species,65708.0,Aptian,,125.0,113.0,14106,120.033302,41.25,120.0
64840,517524,occ,,,52459,Psittacosaurus meileyingensis,species,65708.0,Aptian,,125.0,113.0,14106,120.033302,41.25,120.0
64841,517525,occ,,,52460,Psittacosaurus meileyingensis,species,65708.0,Aptian,,125.0,113.0,14106,120.033302,41.25,120.0
64842,517526,occ,,,52461,Psittacosaurus mongoliensis,species,52831.0,Aptian,,125.0,113.0,14106,120.033302,41.25,120.0
64953,518052,occ,29800.0,,52568,Mantellisaurus atherfieldensis,species,64255.0,Early Aptian,,125.45,122.46,50539,0.732222,51.189999,120.0
64981,518407,occ,,,52645,Iguanodon bernissartensis,species,58905.0,Early Cretaceous,,145.0,100.5,14142,-1.157778,50.655834,120.0
65014,518532,occ,,,52127,Sauropoda,unranked clade,38653.0,Aptian,,125.0,113.0,14000,101.733887,45.395,120.0
65015,518533,occ,,,52127,Theropoda,unranked clade,38513.0,Aptian,,125.0,113.0,14000,101.733887,45.395,120.0
65018,518536,occ,,,28432,Tetanurae,unranked clade,53374.0,Late Aptian,,122.46,112.03,7834,-76.8694,39.030499,120.0
65019,518537,occ,,,52675,Tetanurae,unranked clade,53374.0,Late Aptian,,122.46,112.03,14173,-77.029724,38.916943,120.0
65020,518538,occ,25224.0,,52676,Sauropoda,unranked clade,38653.0,Late Aptian,,122.46,112.03,25475,-76.869797,39.0658,120.0
65024,518542,occ,13400.0,,52677,Ornithomimosauria,infraorder,55491.0,Late Aptian,,122.46,112.03,10608,-76.865532,39.078999,120.0
65106,518695,occ,,,52736,Sauropoda,unranked clade,38653.0,Aptian,,125.0,113.0,14187,128.207504,35.071899,120.0
65488,519355,occ,,,52808,Tritylodontidae,family,39208.0,Barremian,Aptian,129.4,113.0,14209,87.999168,55.87611,120.0
